MO;DY;HR;SZA;a;Ho
4;21;13;44.51;47.8138;998.4819
4;21;14;50.49;43.0325;919.6485
4;21;15;58.19;36.0418;793.0556
4;21;16;66.85;27.7284;627.3895
4;21;17;75.89;18.7558;434.0621
4;21;18;84.87;9.6107;226.6799
4;21;19;90.0;0.6923;23.9332
4;21;20;90.0;-7.6142;0.0000
4;21;21;90.0;-9.0000;0.0000
4;21;22;90.0;-9.0000;0.0000
4;21;23;90.0;-9.0000;0.0000
4;22;0;90.0;-9.0000;0.0000
4;22;1;90.0;-9.0000;0.0000
4;22;2;90.0;-9.0000;0.0000
4;22;3;90.0;-9.0000;0.0000
4;22;4;90.0;-7.9494;0.0000
4;22;5;84.95;0.3303;16.2365
4;22;6;75.95;9.2442;218.1240
4;22;7;66.88;18.4083;426.0995
4;22;8;58.18;27.4282;620.7955
4;22;9;50.41;35.8265;788.5208
4;22;10;44.34;42.9524;917.7604
4;22;11;40.9;47.9258;999.6903
4;22;12;40.85;49.8058;1028.7341
4;22;13;44.21;48.1321;1002.9310
4;22;14;50.22;43.3204;924.0665
4;22;15;57.94;36.3024;797.5529
4;22;16;66.61;27.9708;632.0700
4;22;17;75.66;18.9899;439.0140
4;22;18;84.61;9.8455;231.9539
4;22;19;90.0;0.9359;29.1532
4;22;20;90.0;-7.3552;0.0000
4;22;21;90.0;-9.0000;0.0000
4;22;22;90.0;-9.0000;0.0000
4;22;23;90.0;-9.0000;0.0000
4;23;0;90.0;-9.0000;0.0000
4;23;1;90.0;-9.0000;0.0000
4;23;2;90.0;-9.0000;0.0000
4;23;3;90.0;-9.0000;0.0000
4;23;4;90.0;-7.6390;0.0000
4;23;5;84.62;0.6303;22.5826
4;23;6;75.66;9.5377;224.7521
4;23;7;66.58;18.7008;432.3595
4;23;8;57.88;27.7257;626.6372
4;23;9;50.1;36.1353;793.9480
4;23;10;44.01;43.2767;922.8087
4;23;11;40.56;48.2629;1004.4224
4;23;12;40.53;50.1415;1033.2342
4;23;13;43.91;48.4474;1007.2994
4;23;14;49.95;43.6055;928.4123
4;23;15;57.7;36.5606;801.9862
4;23;16;66.38;28.2111;636.6940
4;23;17;75.43;19.2222;443.9159
4;23;18;84.34;10.0788;237.1840
4;23;19;90.0;1.1779;34.3786
4;23;20;90.0;-7.0978;0.0000
4;23;21;90.0;-9.0000;0.0000
4;23;22;90.0;-9.0000;0.0000
4;23;23;90.0;-9.0000;0.0000
4;24;0;90.0;-9.0000;0.0000
4;24;1;90.0;-9.0000;0.0000
4;24;2;90.0;-9.0000;0.0000
4;24;3;90.0;-9.0000;0.0000
4;24;4;90.0;-7.3324;0.0000
4;24;5;84.3;0.9264;28.9157
4;24;6;75.37;9.8273;231.2796
4;24;7;66.29;18.9892;438.5136
4;24;8;57.58;28.0190;632.3723
4;24;9;49.78;36.4399;799.2701
4;24;10;43.68;43.5969;927.7558
4;24;11;40.23;48.5962;1009.0588
4;24;12;40.21;50.4739;1037.6458
4;24;13;43.62;48.7594;1011.5873
4;24;14;49.68;43.8878;932.6859
4;24;15;57.45;36.8163;806.3554
4;24;16;66.14;28.4494;641.2612
4;24;17;75.2;19.4528;448.7672
4;24;18;84.07;10.3105;242.3693
4;24;19;90.0;1.4183;39.6031
4;24;20;90.0;-6.8422;0.0000
4;24;21;90.0;-9.0000;0.0000
4;24;22;90.0;-9.0000;0.0000
4;24;23;90.0;-9.0000;0.0000
4;25;0;90.0;-9.0000;0.0000
4;25;1;90.0;-9.0000;0.0000
4;25;2;90.0;-9.0000;0.0000
4;25;3;90.0;-9.0000;0.0000
4;25;4;90.0;-7.0298;0.0000
4;25;5;83.96;1.2185;35.2219
4;25;6;75.09;10.1128;237.7043
4;25;7;66.01;19.2734;444.5601
4;25;8;57.29;28.3081;637.9993
4;25;9;49.48;36.7402;804.4863
4;25;10;43.36;43.9129;932.6012
4;25;11;39.9;48.9256;1013.5994
4;25;12;39.89;50.8027;1041.9689
4;25;13;43.32;49.0683;1015.7947
4;25;14;49.42;44.1672;936.8872
4;25;15;57.21;37.0696;810.6603
4;25;16;65.91;28.6855;645.7714
4;25;17;74.97;19.6815;453.5675
4;25;18;83.79;10.5405;247.5088
4;25;19;90.0;1.6571;44.8207
4;25;20;90.0;-6.5883;0.0000
4;25;21;90.0;-9.0000;0.0000
4;25;22;90.0;-9.0000;0.0000
4;25;23;90.0;-9.0000;0.0000
4;26;0;90.0;-9.0000;0.0000
4;26;1;90.0;-9.0000;0.0000
4;26;2;90.0;-9.0000;0.0000
4;26;3;90.0;-9.0000;0.0000
4;26;4;90.0;-6.7312;0.0000
4;26;5;83.62;1.5064;41.4885
4;26;6;74.81;10.3942;244.0240
4;26;7;65.73;19.5534;450.4974
4;26;8;57.0;28.5929;643.5172
4;26;9;49.18;37.0361;809.5958
4;26;10;43.04;44.2246;937.3443
4;26;11;39.58;49.2510;1018.0441
4;26;12;39.57;51.1278;1046.2033
4;26;13;43.03;49.3739;1019.9216
4;26;14;49.16;44.4437;941.0165
4;26;15;56.97;37.3203;814.9011
4;26;16;65.68;28.9195;650.2244
4;26;17;74.74;19.9084;458.3161
4;26;18;83.51;10.7687;252.6016
4;26;19;90.0;1.8941;50.0257
4;26;20;90.0;-6.3364;0.0000
4;26;21;90.0;-9.0000;0.0000
4;26;22;90.0;-9.0000;0.0000
4;26;23;90.0;-9.0000;0.0000
4;27;0;90.0;-9.0000;0.0000
4;27;1;90.0;-9.0000;0.0000
4;27;2;90.0;-9.0000;0.0000
4;27;3;90.0;-9.0000;0.0000
4;27;4;90.0;-6.4368;0.0000
4;27;5;83.28;1.7902;47.7045
4;27;6;74.53;10.6713;250.2366
4;27;7;65.45;19.8290;456.3242
4;27;8;56.71;28.8732;648.9250
4;27;9;48.88;37.3276;814.5980
4;27;10;42.73;44.5320;941.9850
4;27;11;39.26;49.5723;1022.3926
4;27;12;39.26;51.4492;1050.3493
4;27;13;42.75;49.6761;1023.9683
4;27;14;48.9;44.7173;945.0738
4;27;15;56.73;37.5685;819.0777
4;27;16;65.45;29.1514;654.6199
4;27;17;74.52;20.1333;463.0127
4;27;18;83.22;10.9952;257.6468
4;27;19;90.0;2.1294;55.2129
4;27;20;90.0;-6.0863;0.0000
4;27;21;90.0;-9.0000;0.0000
4;27;22;90.0;-9.0000;0.0000
4;27;23;90.0;-9.0000;0.0000
4;28;0;90.0;-9.0000;0.0000
4;28;1;90.0;-9.0000;0.0000
4;28;2;90.0;-9.0000;0.0000
4;28;3;90.0;-9.0000;0.0000
4;28;4;90.0;-6.1466;0.0000
4;28;5;82.93;2.0697;53.8597
4;28;6;74.26;10.9441;256.3403
4;28;7;65.18;20.1002;462.0390
4;28;8;56.43;29.1490;654.2216
4;28;9;48.59;37.6144;819.4922
4;28;10;42.42;44.8348;946.5227
4;28;11;38.94;49.8893;1026.6449
4;28;12;38.95;51.7669;1054.4068
4;28;13;42.46;49.9750;1027.9349
4;28;14;48.64;44.9878;949.0592
4;28;15;56.49;37.8142;823.1900
4;28;16;65.23;29.3810;658.9577
4;28;17;74.29;20.3563;467.6566
4;28;18;82.93;11.2199;262.6434
4;28;19;90.0;2.3628;60.3776
4;28;20;90.0;-5.8383;0.0000
4;28;21;90.0;-9.0000;0.0000
4;28;22;90.0;-9.0000;0.0000
4;28;23;90.0;-9.0000;0.0000
4;29;0;90.0;-9.0000;0.0000
4;29;1;90.0;-9.0000;0.0000
4;29;2;90.0;-9.0000;0.0000
4;29;3;90.0;-9.0000;0.0000
4;29;4;90.0;-5.8608;0.0000
4;29;5;82.58;2.3449;59.9453
4;29;6;74.0;11.2124;262.3330
4;29;7;64.91;20.3669;467.6404
4;29;8;56.16;29.4201;659.4061
4;29;9;48.3;37.8966;824.2778
4;29;10;42.11;45.1330;950.9574
4;29;11;38.62;50.2021;1030.8011
4;29;12;38.65;52.0806;1058.3760
4;29;13;42.18;50.2703;1031.8216
4;29;14;48.39;45.2553;952.9729
4;29;15;56.26;38.0572;827.2382
4;29;16;65.01;29.6084;663.2376
4;29;17;74.07;20.5774;472.2474
4;29;18;82.63;11.4427;267.5903
4;29;19;90.0;2.5944;65.5154
4;29;20;90.0;-5.5923;0.0000
4;29;21;90.0;-9.0000;0.0000
4;29;22;90.0;-9.0000;0.0000
4;29;23;90.0;-9.0000;0.0000
4;30;0;90.0;-9.0000;0.0000
4;30;1;90.0;-9.0000;0.0000
4;30;2;90.0;-9.0000;0.0000
4;30;3;90.0;-9.0000;0.0000
4;30;4;90.0;-5.5795;0.0000
4;30;5;82.22;2.6155;65.9534
4;30;6;73.74;11.4762;268.2132
4;30;7;64.65;20.6290;473.1273
4;30;8;55.89;29.6866;664.4776
4;30;9;48.01;38.1741;828.9544
4;30;10;41.81;45.4266;955.2886
4;30;11;38.31;50.5105;1034.8610
4;30;12;38.35;52.3904;1062.2572
4;30;13;41.9;50.5621;1035.6285
4;30;14;48.14;45.5197;956.8151
4;30;15;56.03;38.2976;831.2221
4;30;16;64.78;29.8335;667.4594
4;30;17;73.85;20.7964;476.7844
4;30;18;82.33;11.6637;272.4868
4;30;19;90.0;2.8240;70.6223
4;30;20;90.0;-5.3484;0.0000
4;30;21;90.0;-9.0000;0.0000
4;30;22;90.0;-9.0000;0.0000
4;30;23;90.0;-9.0000;0.0000
5;1;0;90.0;-9.0000;0.0000
5;1;1;90.0;-9.0000;0.0000
5;1;2;90.0;-9.0000;0.0000
5;1;3;90.0;-9.0000;0.0000
5;1;4;89.54;-5.3027;0.0000
5;1;5;82.32;2.8816;71.8773
5;1;6;73.48;11.7354;273.9790
5;1;7;64.39;20.8863;478.4984
5;1;8;55.62;29.9482;669.4355
5;1;9;47.73;38.4467;833.5214
5;1;10;41.52;45.7154;959.5166
5;1;11;38.01;50.8143;1038.8249
5;1;12;38.05;52.6961;1066.0505
5;1;13;41.63;50.8503;1039.3560
5;1;14;47.89;45.7809;960.5859
5;1;15;55.8;38.5352;835.1419
5;1;16;64.57;30.0564;671.6229
5;1;17;73.64;21.0133;481.2672
5;1;18;82.21;11.8826;277.3317
5;1;19;89.82;3.0516;75.6946
5;1;20;90.0;-5.1068;0.0000
5;1;21;90.0;-9.0000;0.0000
5;1;22;90.0;-9.0000;0.0000
5;1;23;90.0;-9.0000;0.0000
5;2;0;90.0;-9.0000;0.0000
5;2;1;90.0;-9.0000;0.0000
5;2;2;90.0;-9.0000;0.0000
5;2;3;90.0;-9.0000;0.0000
5;2;4;89.3;-5.0305;0.0000
5;2;5;82.21;3.1431;77.7108
5;2;6;73.23;11.9899;279.6289
5;2;7;64.14;21.1389;483.7527
5;2;8;55.36;30.2050;674.2788
5;2;9;47.46;38.7143;837.9786
5;2;10;41.23;45.9993;963.6408
5;2;11;37.71;51.1136;1042.6928
5;2;12;37.76;52.9976;1069.7560
5;2;13;41.36;51.1348;1043.0042
5;2;14;47.64;46.0390;964.2854
5;2;15;55.57;38.7702;838.9975
5;2;16;64.35;30.2768;675.7276
5;2;17;73.42;21.2282;485.6951
5;2;18;82.37;12.0996;282.1241
5;2;19;89.35;3.2772;80.7288
5;2;20;90.0;-4.8674;0.0000
5;2;21;90.0;-9.0000;0.0000
5;2;22;90.0;-9.0000;0.0000
5;2;23;90.0;-9.0000;0.0000
5;3;0;90.0;-9.0000;0.0000
5;3;1;90.0;-9.0000;0.0000
5;3;2;90.0;-9.0000;0.0000
5;3;3;90.0;-9.0000;0.0000
5;3;4;89.19;-4.7630;0.0000
5;3;5;81.96;3.3998;83.4489
5;3;6;72.98;12.2396;285.1613
5;3;7;63.89;21.3866;488.8892
5;3;8;55.11;30.4568;679.0070
5;3;9;47.19;38.9769;842.3256
5;3;10;40.94;46.2782;967.6615
5;3;11;37.41;51.4081;1046.4649
5;3;12;37.47;53.2949;1073.3742
5;3;13;41.1;51.4156;1046.5735
5;3;14;47.4;46.2938;967.9139
5;3;15;55.35;39.0024;842.7889
5;3;16;64.14;30.4949;679.7735
5;3;17;73.21;21.4409;490.0676
5;3;18;82.15;12.3145;286.8631
5;3;19;89.26;3.5006;85.7221
5;3;20;90.0;-4.6303;0.0000
5;3;21;90.0;-9.0000;0.0000
5;3;22;90.0;-9.0000;0.0000
5;3;23;90.0;-9.0000;0.0000
5;4;0;90.0;-9.0000;0.0000
5;4;1;90.0;-9.0000;0.0000
5;4;2;90.0;-9.0000;0.0000
5;4;3;90.0;-9.0000;0.0000
5;4;4;89.08;-4.5003;0.0000
5;4;5;81.71;3.6517;89.0870
5;4;6;72.74;12.4844;290.5748
5;4;7;63.65;21.6294;493.9067
5;4;8;54.86;30.7036;683.6196
5;4;9;46.93;39.2343;846.5622
5;4;10;40.66;46.5520;971.5786
5;4;11;37.12;51.6979;1050.1413
5;4;12;37.18;53.5879;1076.9052
5;4;13;40.83;51.6925;1050.0641
5;4;14;47.17;46.5453;971.4716
5;4;15;55.13;39.2318;846.5160
5;4;16;63.92;30.7106;683.7602
5;4;17;73.0;21.6514;494.3840
5;4;18;81.94;12.5273;291.5475
5;4;19;89.16;3.7219;90.6715
5;4;20;90.0;-4.3957;0.0000
5;4;21;90.0;-9.0000;0.0000
5;4;22;90.0;-9.0000;0.0000
5;4;23;90.0;-9.0000;0.0000
5;5;0;90.0;-9.0000;0.0000
5;5;1;90.0;-9.0000;0.0000
5;5;2;90.0;-9.0000;0.0000
5;5;3;90.0;-9.0000;0.0000
5;5;4;88.96;-4.2425;0.0000
5;5;5;81.47;3.8987;94.6213
5;5;6;72.5;12.7243;295.8682
5;5;7;63.41;21.8672;498.8045
5;5;8;54.61;30.9452;688.1159
5;5;9;46.67;39.4866;850.6881
5;5;10;40.38;46.8207;975.3922
5;5;11;36.83;51.9828;1053.7224
5;5;12;36.9;53.8765;1080.3495
5;5;13;40.57;51.9656;1053.4764
5;5;14;46.93;46.7935;974.9587
5;5;15;54.91;39.4583;850.1791
5;5;16;63.71;30.9238;687.6875
5;5;17;72.79;21.8597;498.6438
5;5;18;81.72;12.7379;296.1765
5;5;19;89.06;3.9409;95.5746
5;5;20;90.0;-4.1636;0.0000
5;5;21;90.0;-9.0000;0.0000
5;5;22;90.0;-9.0000;0.0000
5;5;23;90.0;-9.0000;0.0000
5;6;0;90.0;-9.0000;0.0000
5;6;1;90.0;-9.0000;0.0000
5;6;2;90.0;-9.0000;0.0000
5;6;3;90.0;-9.0000;0.0000
5;6;4;88.83;-3.9897;0.0000
5;6;5;81.23;4.1408;100.0486
5;6;6;72.27;12.9592;301.0401
5;6;7;63.18;22.0998;503.5819
5;6;8;54.37;31.1817;692.4956
5;6;9;46.41;39.7336;854.7033
5;6;10;40.12;47.0841;979.1023
5;6;11;36.55;52.2627;1057.2083
5;6;12;36.63;54.1606;1083.7072
5;6;13;40.32;52.2348;1056.8107
5;6;14;46.7;47.0383;978.3753
5;6;15;54.69;39.6820;853.7779
5;6;16;63.51;31.1345;691.5550
5;6;17;72.58;22.0657;502.8464
5;6;18;81.51;12.9463;300.7489
5;6;19;88.95;4.1576;100.4291
5;6;20;90.0;-3.9341;0.0000
5;6;21;90.0;-9.0000;0.0000
5;6;22;90.0;-9.0000;0.0000
5;6;23;90.0;-9.0000;0.0000
5;7;0;90.0;-9.0000;0.0000
5;7;1;90.0;-9.0000;0.0000
5;7;2;90.0;-9.0000;0.0000
5;7;3;90.0;-9.0000;0.0000
5;7;4;88.7;-3.7419;0.0000
5;7;5;81.0;4.3778;105.3661
5;7;6;72.04;13.1890;306.0893
5;7;7;62.95;22.3273;508.2379
5;7;8;54.14;31.4128;696.7583
5;7;9;46.17;39.9753;858.6075
5;7;10;39.85;47.3422;982.7093
5;7;11;36.27;52.5375;1060.5995
5;7;12;36.36;54.4402;1086.9790
5;7;13;40.07;52.5000;1060.0673
5;7;14;46.47;47.2797;981.7218
5;7;15;54.48;39.9028;857.3125
5;7;16;63.3;31.3427;695.3626
5;7;17;72.38;22.2694;506.9910
5;7;18;81.3;13.1525;305.2638
5;7;19;88.84;4.3719;105.2330
5;7;20;90.0;-3.7071;0.0000
5;7;21;90.0;-9.0000;0.0000
5;7;22;90.0;-9.0000;0.0000
5;7;23;90.0;-9.0000;0.0000
5;8;0;90.0;-9.0000;0.0000
5;8;1;90.0;-9.0000;0.0000
5;8;2;90.0;-9.0000;0.0000
5;8;3;90.0;-9.0000;0.0000
5;8;4;88.57;-3.4992;0.0000
5;8;5;80.77;4.6096;110.5713
5;8;6;71.82;13.4137;311.0147
5;8;7;62.73;22.5496;512.7719
5;8;8;53.91;31.6387;700.9036
5;8;9;45.92;40.2115;862.4009
5;8;10;39.59;47.5949;986.2131
5;8;11;36.0;52.8072;1063.8962
5;8;12;36.09;54.7151;1090.1651
5;8;13;39.82;52.7611;1063.2466
5;8;14;46.24;47.5176;984.9982
5;8;15;54.27;40.1206;860.7830
5;8;16;63.1;31.5482;699.1099
5;8;17;72.18;22.4707;511.0771
5;8;18;81.09;13.3563;309.7201
5;8;19;88.72;4.5838;109.9844
5;8;20;90.0;-3.4829;0.0000
5;8;21;90.0;-9.0000;0.0000
5;8;22;90.0;-9.0000;0.0000
5;8;23;90.0;-9.0000;0.0000
5;9;0;90.0;-9.0000;0.0000
5;9;1;90.0;-9.0000;0.0000
5;9;2;90.0;-9.0000;0.0000
5;9;3;90.0;-9.0000;0.0000
5;9;4;88.43;-3.2617;0.0000
5;9;5;80.55;4.8363;115.6625
5;9;6;71.6;13.6331;315.8153
5;9;7;62.51;22.7666;517.1834
5;9;8;53.68;31.8591;704.9313
5;9;9;45.69;40.4422;866.0834
5;9;10;39.34;47.8421;989.6141
5;9;11;35.74;53.0717;1067.0988
5;9;12;35.83;54.9852;1093.2659
5;9;13;39.57;53.0181;1066.3489
5;9;14;46.02;47.7520;988.2048
5;9;15;54.06;40.3353;864.1891
5;9;16;62.9;31.7512;702.7965
5;9;17;71.98;22.6696;515.1041
5;9;18;80.89;13.5578;314.1167
5;9;19;88.6;4.7931;114.6817
5;9;20;90.0;-3.2615;0.0000
5;9;21;90.0;-9.0000;0.0000
5;9;22;90.0;-9.0000;0.0000
5;9;23;90.0;-9.0000;0.0000
5;10;0;90.0;-9.0000;0.0000
5;10;1;90.0;-9.0000;0.0000
5;10;2;90.0;-9.0000;0.0000
5;10;3;90.0;-9.0000;0.0000
5;10;4;88.29;-3.0294;0.0000
5;10;5;80.34;5.0577;120.6470
5;10;6;71.39;13.8473;320.4901
5;10;7;62.3;22.9782;521.4718
5;10;8;53.47;32.0741;708.8411
5;10;9;45.45;40.6673;869.6553
5;10;10;39.09;48.0838;992.9127
5;10;11;35.47;53.3308;1070.2078
5;10;12;35.56;55.2506;1096.2819
5;10;13;39.33;53.2709;1069.3746
5;10;14;45.8;47.9828;991.3419
5;10;15;53.86;40.5471;867.5311
5;10;16;62.7;31.9515;706.4222
5;10;17;71.78;22.8661;519.0711
5;10;18;80.69;13.7568;318.4525
5;10;19;88.48;4.9999;119.3234
5;10;20;90.0;-3.0430;0.0000
5;10;21;90.0;-9.0000;0.0000
5;10;22;90.0;-9.0000;0.0000
5;10;23;90.0;-9.0000;0.0000
5;11;0;90.0;-9.0000;0.0000
5;11;1;90.0;-9.0000;0.0000
5;11;2;90.0;-9.0000;0.0000
5;11;3;90.0;-9.0000;0.0000
5;11;4;88.14;-2.8025;0.0000
5;11;5;80.12;5.2739;125.5030
5;11;6;71.19;14.0561;325.0384
5;11;7;62.09;23.1844;525.6366
5;11;8;53.25;32.2836;712.6330
5;11;9;45.23;40.8869;873.1164
5;11;10;38.84;48.3198;996.1090
5;11;11;35.22;53.5845;1073.2235
5;11;12;35.31;55.5110;1099.2135
5;11;13;39.1;53.5194;1072.3240
5;11;14;45.58;48.2100;994.4095
5;11;15;53.66;40.7557;870.8088
5;11;16;62.51;32.1490;709.9866
5;11;17;71.59;23.0600;522.9775
5;11;18;80.49;13.9533;322.7265
5;11;19;88.35;5.2041;123.9161
5;11;20;90.0;-2.8274;0.0000
5;11;21;90.0;-9.0000;0.0000
5;11;22;90.0;-9.0000;0.0000
5;11;23;90.0;-9.0000;0.0000
5;12;0;90.0;-9.0000;0.0000
5;12;1;90.0;-9.0000;0.0000
5;12;2;90.0;-9.0000;0.0000
5;12;3;90.0;-9.0000;0.0000
5;12;4;88.0;-2.5810;0.0000
5;12;5;79.92;5.4846;130.2362
5;12;6;70.99;14.2595;329.4591
5;12;7;61.89;23.3852;529.6774
5;12;8;53.05;32.4875;716.3068
5;12;9;45.01;41.1007;876.4670
5;12;10;38.6;48.5500;999.2035
5;12;11;34.96;53.8327;1076.1465
5;12;12;35.06;55.7665;1102.0612
5;12;13;38.87;53.7636;1075.1976
5;12;14;45.37;48.4335;997.4081
5;12;15;53.46;40.9613;874.0221
5;12;16;62.32;32.3438;713.4893
5;12;17;71.4;23.2513;526.8227
5;12;18;80.29;14.1472;326.9377
5;12;19;88.21;5.4055;128.4378
5;12;20;90.0;-2.6148;0.0000
5;12;21;90.0;-9.0000;0.0000
5;12;22;90.0;-9.0000;0.0000
5;12;23;90.0;-9.0000;0.0000
5;13;0;90.0;-9.0000;0.0000
5;13;1;90.0;-9.0000;0.0000
5;13;2;90.0;-9.0000;0.0000
5;13;3;90.0;-9.0000;0.0000
5;13;4;87.85;-2.3650;0.0000
5;13;5;79.72;5.6899;134.8449
5;13;6;70.79;14.4574;333.7517
5;13;7;61.7;23.5804;533.5939
5;13;8;52.85;32.6857;719.8625
5;13;9;44.79;41.3088;879.7074
5;13;10;38.37;48.7745;1002.1965
5;13;11;34.72;54.0754;1078.9772
5;13;12;34.82;56.0169;1104.8256
5;13;13;38.64;54.0035;1077.9958
5;13;14;45.16;48.6533;1000.3376
5;13;15;53.26;41.1636;877.1712
5;13;16;62.13;32.5358;716.9300
5;13;17;71.21;23.4400;530.6059
5;13;18;80.1;14.3385;331.0848
5;13;19;88.08;5.6041;132.8956
5;13;20;90.0;-2.4053;0.0000
5;13;21;90.0;-9.0000;0.0000
5;13;22;90.0;-9.0000;0.0000
5;13;23;90.0;-9.0000;0.0000
5;14;0;90.0;-9.0000;0.0000
5;14;1;90.0;-9.0000;0.0000
5;14;2;90.0;-9.0000;0.0000
5;14;3;90.0;-9.0000;0.0000
5;14;4;87.7;-2.1545;0.0000
5;14;5;79.53;5.8896;139.3274
5;14;6;70.6;14.6498;337.9155
5;14;7;61.51;23.7700;537.3857
5;14;8;52.65;32.8783;723.3002
5;14;9;44.59;41.5110;882.8379
5;14;10;38.15;48.9932;1005.0885
5;14;11;34.48;54.3124;1081.7162
5;14;12;34.58;56.2622;1107.5070
5;14;13;38.41;54.2388;1080.7189
5;14;14;44.96;48.8693;1003.1984
5;14;15;53.07;41.3627;880.2557
5;14;16;61.94;32.7250;720.3083
5;14;17;71.02;23.6260;534.3264
5;14;18;79.9;14.5272;335.1668
5;14;19;87.94;5.7999;137.2876
5;14;20;90.0;-2.1990;0.0000
5;14;21;90.0;-9.0000;0.0000
5;14;22;90.0;-9.0000;0.0000
5;14;23;90.0;-9.0000;0.0000
5;15;0;90.0;-9.0000;0.0000
5;15;1;90.0;-9.0000;0.0000
5;15;2;90.0;-9.0000;0.0000
5;15;3;90.0;-8.8828;0.0000
5;15;4;87.54;-1.9496;0.0000
5;15;5;79.34;6.0838;143.6823
5;15;6;70.42;14.8367;341.9498
5;15;7;61.33;23.9540;541.0528
5;15;8;52.46;33.0651;726.6199
5;15;9;44.38;41.7075;885.8586
5;15;10;37.93;49.2059;1007.8802
5;15;11;34.24;54.5436;1084.3639
5;15;12;34.34;56.5023;1110.1060
5;15;13;38.19;54.4697;1083.3673
5;15;14;44.75;49.0815;1005.9906
5;15;15;52.88;41.5586;883.2757
5;15;16;61.76;32.9112;723.6238
5;15;17;70.83;23.8093;537.9834
5;15;18;79.72;14.7130;339.1825
5;15;19;87.79;5.9928;141.6121
5;15;20;90.0;-1.9959;0.0000
5;15;21;90.0;-8.8718;0.0000
5;15;22;90.0;-9.0000;0.0000
5;15;23;90.0;-9.0000;0.0000
5;16;0;90.0;-9.0000;0.0000
5;16;1;90.0;-9.0000;0.0000
5;16;2;90.0;-9.0000;0.0000
5;16;3;90.0;-8.6710;0.0000
5;16;4;87.39;-1.7503;0.0000
5;16;5;79.16;6.2724;147.9084
5;16;6;70.24;15.0179;345.8542
5;16;7;61.15;24.1324;544.5949
5;16;8;52.28;33.2462;729.8218
5;16;9;44.19;41.8980;888.7702
5;16;10;37.71;49.4127;1010.5717
5;16;11;34.01;54.7691;1086.9211
5;16;12;34.11;56.7371;1112.6232
5;16;13;37.98;54.6960;1085.9415
5;16;14;44.56;49.2898;1008.7144
5;16;15;52.69;41.7511;886.2310
5;16;16;61.58;33.0945;726.8760
5;16;17;70.65;23.9898;541.5761
5;16;18;79.53;14.8961;343.1309
5;16;19;87.65;6.1827;145.8672
5;16;20;90.0;-1.7962;0.0000
5;16;21;90.0;-8.6606;0.0000
5;16;22;90.0;-9.0000;0.0000
5;16;23;90.0;-9.0000;0.0000
5;17;0;90.0;-9.0000;0.0000
5;17;1;90.0;-9.0000;0.0000
5;17;2;90.0;-9.0000;0.0000
5;17;3;90.0;-8.4649;0.0000
5;17;4;87.24;-1.5568;0.0000
5;17;5;78.98;6.4554;152.0044
5;17;6;70.07;15.1935;349.6282
5;17;7;60.98;24.3051;548.0119
5;17;8;52.1;33.4215;732.9062
5;17;9;44.0;42.0825;891.5728
5;17;10;37.5;49.6134;1013.1638
5;17;11;33.79;54.9887;1089.3881
5;17;12;33.89;56.9665;1115.0590
5;17;13;37.77;54.9176;1088.4418
5;17;14;44.36;49.4942;1011.3700
5;17;15;52.51;41.9403;889.1217
5;17;16;61.4;33.2748;730.0647
5;17;17;70.48;24.1675;545.1038
5;17;18;79.35;15.0763;347.0107
5;17;19;87.5;6.3695;150.0512
5;17;20;90.0;-1.5999;0.0000
5;17;21;90.0;-8.4534;0.0000
5;17;22;90.0;-9.0000;0.0000
5;17;23;90.0;-9.0000;0.0000
5;18;0;90.0;-9.0000;0.0000
5;18;1;90.0;-9.0000;0.0000
5;18;2;90.0;-9.0000;0.0000
5;18;3;90.0;-8.2647;0.0000
5;18;4;87.09;-1.3689;0.0000
5;18;5;78.81;6.6326;155.9693
5;18;6;69.9;15.3635;353.2715
5;18;7;60.81;24.4720;551.3038
5;18;8;51.93;33.5909;735.8730
5;18;9;43.81;42.2611;894.2670
5;18;10;37.3;49.8080;1015.6569
5;18;11;33.57;55.2023;1091.7656
5;18;12;33.67;57.1905;1117.4141
5;18;13;37.56;55.1346;1090.8686
5;18;14;44.17;49.6946;1013.9576
5;18;15;52.33;42.1261;891.9475
5;18;16;61.22;33.4520;733.1892
5;18;17;70.3;24.3422;548.5657
5;18;18;79.17;15.2536;350.8209
5;18;19;87.35;6.5531;154.1624
5;18;20;90.0;-1.4071;0.0000
5;18;21;90.0;-8.2500;0.0000
5;18;22;90.0;-9.0000;0.0000
5;18;23;90.0;-9.0000;0.0000
5;19;0;90.0;-9.0000;0.0000
5;19;1;90.0;-9.0000;0.0000
5;19;2;90.0;-9.0000;0.0000
5;19;3;90.0;-8.0703;0.0000
5;19;4;86.94;-1.1869;0.0000
5;19;5;78.64;6.8041;159.8022
5;19;6;69.74;15.5276;356.7837
5;19;7;60.65;24.6331;554.4706
5;19;8;51.76;33.7544;738.7228
5;19;9;43.63;42.4336;896.8532
5;19;10;37.1;49.9965;1018.0518
5;19;11;33.36;55.4099;1094.0543
5;19;12;33.45;57.4090;1119.6888
5;19;13;37.36;55.3468;1093.2223
5;19;14;43.98;49.8909;1016.4772
5;19;15;52.16;42.3084;894.7083
5;19;16;61.05;33.6261;736.2491
5;19;17;70.13;24.5140;551.9609
5;19;18;78.99;15.4278;354.5602
5;19;19;87.19;6.7336;158.1991
5;19;20;90.0;-1.2178;0.0000
5;19;21;90.0;-8.0508;0.0000
